,date,geography,0-4,5-14,15-34,35-59,60-79,80plus,total
9734,2021-03-10,DE.HE,7.571428571428571,2.4285714285714284,36.0,110.57142857142857,138.42857142857142,104.85714285714286,399.85714285714283
9735,2021-03-11,DE.HE,6.857142857142857,2.142857142857143,36.0,114.85714285714286,139.85714285714286,107.0,406.7142857142857
9736,2021-03-12,DE.HE,5.857142857142857,1.8571428571428572,36.42857142857143,120.14285714285714,141.85714285714286,108.28571428571429,414.42857142857144
9737,2021-03-13,DE.HE,5.0,2.2857142857142856,38.142857142857146,127.57142857142857,145.42857142857142,108.42857142857143,426.85714285714283
9738,2021-03-14,DE.HE,4.285714285714286,3.0,40.0,136.42857142857142,150.0,109.14285714285714,442.85714285714283
9739,2021-03-15,DE.HE,4.142857142857143,4.285714285714286,42.42857142857143,144.71428571428572,159.0,107.14285714285714,461.7142857142857
9740,2021-03-16,DE.HE,4.0,5.857142857142857,42.714285714285715,153.28571428571428,169.57142857142858,106.85714285714286,482.2857142857143
9741,2021-03-17,DE.HE,4.142857142857143,7.142857142857143,43.142857142857146,158.85714285714286,179.14285714285714,104.57142857142857,497.0
9742,2021-03-18,DE.HE,4.428571428571429,8.142857142857142,45.42857142857143,164.71428571428572,186.42857142857142,103.0,512.1428571428571
9743,2021-03-19,DE.HE,4.857142857142857,9.142857142857142,48.0,169.14285714285714,192.14285714285714,102.57142857142857,525.8571428571429
9744,2021-03-20,DE.HE,5.285714285714286,8.714285714285714,50.285714285714285,172.28571428571428,194.57142857142858,102.57142857142857,533.7142857142857
9745,2021-03-21,DE.HE,5.714285714285714,8.285714285714286,52.57142857142857,176.71428571428572,196.71428571428572,102.28571428571429,542.2857142857143
9746,2021-03-22,DE.HE,5.714285714285714,7.571428571428571,53.57142857142857,182.71428571428572,195.85714285714286,104.85714285714286,550.2857142857143
9747,2021-03-23,DE.HE,5.714285714285714,7.0,56.857142857142854,186.57142857142858,194.42857142857142,107.57142857142857,558.1428571428571
9748,2021-03-24,DE.HE,5.714285714285714,6.714285714285714,61.714285714285715,192.0,193.28571428571428,109.42857142857143,568.8571428571429
9749,2021-03-25,DE.HE,5.857142857142857,6.571428571428571,65.0,197.0,192.28571428571428,109.71428571428571,576.4285714285714
9750,2021-03-26,DE.HE,5.857142857142857,6.428571428571429,67.57142857142857,202.85714285714286,193.85714285714286,109.42857142857143,586.0
9751,2021-03-27,DE.HE,6.285714285714286,7.285714285714286,70.71428571428571,209.85714285714286,197.71428571428572,110.28571428571429,602.1428571428571
9752,2021-03-28,DE.HE,6.857142857142857,7.857142857142857,74.14285714285714,212.42857142857142,201.28571428571428,111.28571428571429,613.8571428571429
9753,2021-03-29,DE.HE,7.428571428571429,8.428571428571429,79.0,215.14285714285714,208.0,111.28571428571429,629.2857142857143
9754,2021-03-30,DE.HE,8.0,8.428571428571429,82.28571428571429,220.42857142857142,213.71428571428572,109.85714285714286,642.7142857142857
9755,2021-03-31,DE.HE,8.142857142857142,8.428571428571429,82.85714285714286,224.57142857142858,217.71428571428572,109.14285714285714,650.8571428571429
9756,2021-04-01,DE.HE,8.142857142857142,8.714285714285714,83.28571428571429,227.71428571428572,222.0,109.57142857142857,659.4285714285714
9757,2021-04-02,DE.HE,8.428571428571429,9.0,83.85714285714286,231.14285714285714,224.28571428571428,110.42857142857143,667.1428571428571
9758,2021-04-03,DE.HE,7.857142857142857,9.0,83.14285714285714,233.14285714285714,224.28571428571428,109.28571428571429,666.7142857142857
9759,2021-04-04,DE.HE,7.142857142857143,9.0,81.0,236.14285714285714,225.85714285714286,106.28571428571429,665.4285714285714
9760,2021-04-05,DE.HE,6.714285714285714,9.0,77.14285714285714,235.85714285714286,225.42857142857142,104.14285714285714,658.2857142857143
9761,2021-04-06,DE.HE,7.142857142857143,9.428571428571429,74.28571428571429,236.42857142857142,227.71428571428572,104.28571428571429,659.2857142857143
9762,2021-04-07,DE.HE,8.142857142857142,9.428571428571429,73.57142857142857,239.0,230.57142857142858,106.85714285714286,667.5714285714286
9763,2021-04-08,DE.HE,9.142857142857142,9.142857142857142,73.85714285714286,242.85714285714286,234.28571428571428,109.57142857142857,678.8571428571429
9764,2021-04-09,DE.HE,10.0,8.857142857142858,74.0,245.57142857142858,237.71428571428572,111.0,687.1428571428571
9765,2021-04-10,DE.HE,11.428571428571429,8.285714285714286,74.57142857142857,248.0,243.42857142857142,115.0,700.7142857142857
9766,2021-04-11,DE.HE,12.857142857142858,8.0,76.85714285714286,252.28571428571428,244.57142857142858,120.14285714285714,714.7142857142857
9767,2021-04-12,DE.HE,14.714285714285714,7.571428571428571,82.0,258.14285714285717,243.14285714285714,123.85714285714286,729.4285714285714
9768,2021-04-13,DE.HE,15.285714285714286,6.714285714285714,85.85714285714286,256.7142857142857,238.28571428571428,125.42857142857143,728.2857142857143
9769,2021-04-14,DE.HE,15.428571428571429,6.142857142857143,89.28571428571429,251.42857142857142,234.71428571428572,123.57142857142857,720.5714285714286
9770,2021-04-15,DE.HE,15.857142857142858,5.571428571428571,92.14285714285714,247.14285714285714,229.42857142857142,121.0,711.1428571428571
9771,2021-04-16,DE.HE,16.142857142857142,5.0,95.85714285714286,243.85714285714286,226.57142857142858,119.71428571428571,707.1428571428571
9772,2021-04-17,DE.HE,16.571428571428573,4.857142857142857,99.85714285714286,243.42857142857142,223.0,116.57142857142857,704.2857142857143
9773,2021-04-18,DE.HE,16.857142857142858,4.714285714285714,103.28571428571429,240.0,224.42857142857142,113.14285714285714,702.4285714285714
9774,2021-04-19,DE.HE,15.857142857142858,5.0,104.0,238.57142857142858,230.42857142857142,109.71428571428571,703.5714285714286
9775,2021-04-20,DE.HE,14.857142857142858,5.571428571428571,104.85714285714286,243.42857142857142,237.14285714285714,107.42857142857143,713.2857142857143
9776,2021-04-21,DE.HE,14.428571428571429,6.571428571428571,104.28571428571429,249.71428571428572,243.71428571428572,106.14285714285714,724.8571428571429
9777,2021-04-22,DE.HE,13.285714285714286,7.571428571428571,103.71428571428571,252.85714285714286,253.71428571428572,104.85714285714286,736.0
9778,2021-04-23,DE.HE,12.285714285714286,8.571428571428571,101.71428571428571,256.57142857142856,261.85714285714283,103.0,744.0
9779,2021-04-24,DE.HE,10.714285714285714,9.285714285714286,98.85714285714286,256.42857142857144,271.7142857142857,102.14285714285714,749.1428571428571
9780,2021-04-25,DE.HE,9.571428571428571,9.857142857142858,95.28571428571429,258.7142857142857,279.0,101.42857142857143,753.8571428571429
9781,2021-04-26,DE.HE,9.285714285714286,9.714285714285714,92.0,258.2857142857143,283.57142857142856,100.14285714285714,753.0
9782,2021-04-27,DE.HE,9.428571428571429,9.571428571428571,88.0,253.14285714285714,286.7142857142857,96.85714285714286,743.8571428571429
9783,2021-04-28,DE.HE,8.571428571428571,8.857142857142858,83.85714285714286,248.42857142857142,285.85714285714283,96.71428571428571,732.5714285714286
9784,2021-04-29,DE.HE,8.142857142857142,8.142857142857142,79.28571428571429,246.42857142857142,280.85714285714283,97.28571428571429,720.5714285714286
9785,2021-04-30,DE.HE,7.857142857142857,7.571428571428571,75.28571428571429,243.28571428571428,274.57142857142856,98.14285714285714,707.2857142857143
9786,2021-05-01,DE.HE,7.714285714285714,7.142857142857143,72.28571428571429,240.14285714285714,262.85714285714283,98.85714285714286,689.7142857142857
9787,2021-05-02,DE.HE,7.142857142857143,6.714285714285714,69.57142857142857,234.42857142857142,250.57142857142858,100.14285714285714,669.4285714285714
9788,2021-05-03,DE.HE,6.428571428571429,7.142857142857143,66.28571428571429,226.0,236.71428571428572,102.14285714285714,645.7142857142857
9789,2021-05-04,DE.HE,5.857142857142857,8.0,64.0,220.28571428571428,223.71428571428572,107.0,629.7142857142857
9790,2021-05-05,DE.HE,6.142857142857143,8.714285714285714,62.42857142857143,213.0,212.85714285714286,106.14285714285714,610.0
9791,2021-05-06,DE.HE,7.0,9.285714285714286,61.42857142857143,203.0,201.57142857142858,104.14285714285714,587.0
9792,2021-05-07,DE.HE,7.571428571428571,9.714285714285714,60.714285714285715,190.85714285714286,191.14285714285714,101.42857142857143,561.8571428571429
9793,2021-05-08,DE.HE,8.285714285714286,10.142857142857142,59.285714285714285,180.28571428571428,183.71428571428572,96.42857142857143,538.4285714285714
9794,2021-05-09,DE.HE,9.285714285714286,10.714285714285714,57.57142857142857,171.0,178.0,91.0,517.7142857142857
9795,2021-05-10,DE.HE,10.285714285714286,10.571428571428571,56.857142857142854,165.71428571428572,174.0,85.85714285714286,503.2857142857143
9796,2021-05-11,DE.HE,11.428571428571429,9.571428571428571,56.42857142857143,158.14285714285714,168.57142857142858,76.71428571428571,480.85714285714283
9797,2021-05-12,DE.HE,12.142857142857142,8.857142857142858,55.857142857142854,150.71428571428572,163.0,70.28571428571429,460.85714285714283
9798,2021-05-13,DE.HE,11.714285714285714,8.142857142857142,54.714285714285715,143.14285714285714,159.28571428571428,64.71428571428571,441.7142857142857
9799,2021-05-14,DE.HE,11.428571428571429,7.285714285714286,53.142857142857146,138.57142857142858,155.14285714285714,59.714285714285715,425.2857142857143
9800,2021-05-15,DE.HE,11.142857142857142,6.428571428571429,51.57142857142857,132.0,150.57142857142858,56.857142857142854,408.57142857142856
9801,2021-05-16,DE.HE,10.571428571428571,5.142857142857143,50.857142857142854,124.14285714285714,141.14285714285714,53.57142857142857,385.42857142857144
9802,2021-05-17,DE.HE,10.0,4.285714285714286,50.142857142857146,113.85714285714286,130.42857142857142,50.0,358.7142857142857
9803,2021-05-18,DE.HE,8.714285714285714,4.0,48.57142857142857,106.85714285714286,121.71428571428571,49.714285714285715,339.57142857142856
9804,2021-05-19,DE.HE,7.571428571428571,3.857142857142857,47.857142857142854,101.85714285714286,113.85714285714286,49.857142857142854,324.85714285714283
9805,2021-05-20,DE.HE,7.285714285714286,4.285714285714286,47.285714285714285,99.14285714285714,106.0,49.142857142857146,313.14285714285717
9806,2021-05-21,DE.HE,7.0,4.857142857142857,46.857142857142854,95.42857142857143,98.57142857142857,48.142857142857146,300.85714285714283
9807,2021-05-22,DE.HE,6.571428571428571,5.428571428571429,46.0,92.71428571428571,90.85714285714286,46.285714285714285,287.85714285714283
9808,2021-05-23,DE.HE,6.0,6.285714285714286,43.714285714285715,90.71428571428571,86.57142857142857,44.714285714285715,278.0
9809,2021-05-24,DE.HE,5.285714285714286,6.857142857142857,41.285714285714285,90.42857142857143,84.14285714285714,42.714285714285715,270.7142857142857
9810,2021-05-25,DE.HE,5.142857142857143,7.285714285714286,38.714285714285715,87.71428571428571,80.42857142857143,40.142857142857146,259.57142857142856
9811,2021-05-26,DE.HE,4.857142857142857,7.571428571428571,35.714285714285715,83.57142857142857,76.85714285714286,37.42857142857143,246.28571428571428
9812,2021-05-27,DE.HE,4.0,7.0,32.714285714285715,77.85714285714286,73.14285714285714,35.285714285714285,230.42857142857142
9813,2021-05-28,DE.HE,3.4285714285714284,6.428571428571429,29.857142857142858,71.85714285714286,70.57142857142857,33.285714285714285,216.0
9814,2021-05-29,DE.HE,3.0,6.0,28.0,66.85714285714286,68.28571428571429,32.142857142857146,205.0
9815,2021-05-30,DE.HE,2.857142857142857,5.428571428571429,26.857142857142858,62.0,66.85714285714286,30.714285714285715,195.57142857142858
9816,2021-05-31,DE.HE,2.857142857142857,4.857142857142857,25.428571428571427,56.42857142857143,62.714285714285715,30.0,183.28571428571428
9817,2021-06-01,DE.HE,2.5714285714285716,4.142857142857143,24.714285714285715,52.42857142857143,59.285714285714285,28.714285714285715,172.71428571428572
9818,2021-06-02,DE.HE,2.5714285714285716,3.2857142857142856,23.428571428571427,48.285714285714285,54.714285714285715,27.285714285714285,160.28571428571428
9819,2021-06-03,DE.HE,2.857142857142857,2.857142857142857,22.571428571428573,45.42857142857143,49.714285714285715,25.714285714285715,149.71428571428572
9820,2021-06-04,DE.HE,2.5714285714285716,2.4285714285714284,21.714285714285715,43.0,43.0,24.285714285714285,137.42857142857142
9821,2021-06-05,DE.HE,2.4285714285714284,1.8571428571428572,20.285714285714285,39.714285714285715,37.285714285714285,22.857142857142858,124.71428571428571
9822,2021-06-06,DE.HE,2.2857142857142856,1.4285714285714286,19.142857142857142,37.285714285714285,30.571428571428573,21.714285714285715,112.57142857142857
9823,2021-06-07,DE.HE,2.142857142857143,1.1428571428571428,18.0,35.57142857142857,26.285714285714285,19.857142857142858,103.0
9824,2021-06-08,DE.HE,2.2857142857142856,1.0,17.0,33.714285714285715,23.0,18.714285714285715,95.71428571428571
9825,2021-06-09,DE.HE,2.142857142857143,1.0,16.285714285714285,32.857142857142854,20.428571428571427,17.285714285714285,90.0
9826,2021-06-10,DE.HE,2.0,1.0,15.0,31.142857142857142,18.285714285714285,16.142857142857142,83.57142857142857
9827,2021-06-11,DE.HE,2.2857142857142856,1.1428571428571428,13.571428571428571,29.285714285714285,17.571428571428573,14.857142857142858,78.71428571428571
9828,2021-06-12,DE.HE,2.2857142857142856,1.1428571428571428,12.714285714285714,28.428571428571427,16.857142857142858,13.285714285714286,74.71428571428571
9829,2021-06-13,DE.HE,2.2857142857142856,1.1428571428571428,11.428571428571429,27.142857142857142,17.285714285714285,11.857142857142858,71.14285714285714
9830,2021-06-14,DE.HE,2.2857142857142856,1.1428571428571428,10.428571428571429,26.285714285714285,17.428571428571427,11.285714285714286,68.85714285714286
9831,2021-06-15,DE.HE,2.0,1.1428571428571428,9.285714285714286,25.571428571428573,16.857142857142858,10.142857142857142,65.0
9832,2021-06-16,DE.HE,1.8571428571428572,1.1428571428571428,8.285714285714286,25.571428571428573,16.714285714285715,9.285714285714286,62.857142857142854
9833,2021-06-17,DE.HE,1.7142857142857142,1.1428571428571428,7.571428571428571,25.714285714285715,16.857142857142858,8.428571428571429,61.42857142857143
9834,2021-06-18,DE.HE,1.2857142857142858,0.8571428571428571,7.142857142857143,26.571428571428573,16.142857142857142,7.714285714285714,59.714285714285715
9835,2021-06-19,DE.HE,1.0,0.7142857142857143,6.142857142857143,27.0,15.142857142857142,6.714285714285714,56.714285714285715
9836,2021-06-20,DE.HE,0.8571428571428571,0.5714285714285714,6.142857142857143,27.714285714285715,13.714285714285714,6.0,55.0
9837,2021-06-21,DE.HE,0.7142857142857143,0.42857142857142855,6.571428571428571,27.714285714285715,12.571428571428571,5.142857142857143,53.142857142857146
9838,2021-06-22,DE.HE,0.7142857142857143,0.2857142857142857,7.0,27.142857142857142,11.857142857142858,4.857142857142857,51.857142857142854
9839,2021-06-23,DE.HE,0.7142857142857143,0.14285714285714285,7.714285714285714,25.142857142857142,11.0,4.714285714285714,49.42857142857143
9840,2021-06-24,DE.HE,0.7142857142857143,0.0,8.714285714285714,23.571428571428573,9.857142857142858,4.571428571428571,47.42857142857143
9841,2021-06-25,DE.HE,0.8571428571428571,0.0,9.428571428571429,21.142857142857142,9.142857142857142,4.428571428571429,45.0
9842,2021-06-26,DE.HE,1.1428571428571428,0.0,10.285714285714286,18.571428571428573,8.285714285714286,4.714285714285714,43.0
9843,2021-06-27,DE.HE,1.1428571428571428,0.0,10.285714285714286,16.142857142857142,7.714285714285714,4.714285714285714,40.0
9844,2021-06-28,DE.HE,1.1428571428571428,0.0,9.857142857142858,13.857142857142858,7.142857142857143,4.571428571428571,36.57142857142857
9845,2021-06-29,DE.HE,1.1428571428571428,0.0,9.571428571428571,12.285714285714286,6.428571428571429,4.285714285714286,33.714285714285715
9846,2021-06-30,DE.HE,1.1428571428571428,0.0,9.428571428571429,11.571428571428571,6.0,3.857142857142857,32.0
9847,2021-07-01,DE.HE,1.1428571428571428,0.0,9.0,11.0,6.142857142857143,3.2857142857142856,30.571428571428573
9848,2021-07-02,DE.HE,1.1428571428571428,0.0,8.857142857142858,11.0,6.285714285714286,2.7142857142857144,30.0
9849,2021-07-03,DE.HE,0.8571428571428571,0.0,8.857142857142858,11.428571428571429,7.142857142857143,2.142857142857143,30.428571428571427
9850,2021-07-04,DE.HE,0.7142857142857143,0.0,9.0,11.857142857142858,7.571428571428571,1.7142857142857142,30.857142857142858
9851,2021-07-05,DE.HE,0.5714285714285714,0.0,9.428571428571429,12.571428571428571,7.857142857142857,1.4285714285714286,31.857142857142858
9852,2021-07-06,DE.HE,0.42857142857142855,0.0,9.428571428571429,12.857142857142858,8.571428571428571,1.1428571428571428,32.42857142857143
9853,2021-07-07,DE.HE,0.2857142857142857,0.14285714285714285,9.285714285714286,12.714285714285714,9.0,1.1428571428571428,32.57142857142857
9854,2021-07-08,DE.HE,0.14285714285714285,0.2857142857142857,9.285714285714286,12.571428571428571,8.857142857142858,1.4285714285714286,32.57142857142857
9855,2021-07-09,DE.HE,0.0,0.42857142857142855,9.0,12.142857142857142,8.714285714285714,1.7142857142857142,32.0
9856,2021-07-10,DE.HE,0.0,0.5714285714285714,8.857142857142858,11.428571428571429,8.0,2.0,30.857142857142858
9857,2021-07-11,DE.HE,0.0,0.7142857142857143,9.285714285714286,10.857142857142858,7.428571428571429,2.2857142857142856,30.571428571428573
9858,2021-07-12,DE.HE,0.0,0.8571428571428571,9.571428571428571,10.285714285714286,7.285714285714286,2.5714285714285716,30.571428571428573
9859,2021-07-13,DE.HE,0.0,1.0,10.142857142857142,10.285714285714286,6.571428571428571,2.7142857142857144,30.714285714285715
9860,2021-07-14,DE.HE,0.0,0.8571428571428571,10.571428571428571,10.428571428571429,6.142857142857143,2.5714285714285716,30.571428571428573
9861,2021-07-15,DE.HE,0.0,0.7142857142857143,11.142857142857142,10.142857142857142,6.142857142857143,2.142857142857143,30.285714285714285
9862,2021-07-16,DE.HE,0.0,0.5714285714285714,11.857142857142858,10.285714285714286,6.285714285714286,1.7142857142857142,30.714285714285715
9863,2021-07-17,DE.HE,0.0,0.42857142857142855,12.428571428571429,10.571428571428571,6.285714285714286,1.2857142857142858,31.0
9864,2021-07-18,DE.HE,0.0,0.2857142857142857,12.285714285714286,10.857142857142858,6.857142857142857,1.1428571428571428,31.428571428571427
9865,2021-07-19,DE.HE,0.0,0.14285714285714285,12.714285714285714,11.142857142857142,7.142857142857143,1.2857142857142858,32.42857142857143
9866,2021-07-20,DE.HE,0.0,0.0,13.571428571428571,11.428571428571429,8.0,1.7142857142857142,34.714285714285715
9867,2021-07-21,DE.HE,0.0,0.0,14.142857142857142,12.0,8.857142857142858,2.5714285714285716,37.57142857142857
9868,2021-07-22,DE.HE,0.14285714285714285,0.0,15.0,13.571428571428571,9.857142857142858,3.5714285714285716,42.142857142857146
9869,2021-07-23,DE.HE,0.2857142857142857,0.0,15.857142857142858,14.857142857142858,10.571428571428571,4.571428571428571,46.142857142857146
9870,2021-07-24,DE.HE,0.42857142857142855,0.0,17.0,16.285714285714285,11.571428571428571,5.714285714285714,51.0
9871,2021-07-25,DE.HE,0.7142857142857143,0.0,18.428571428571427,18.285714285714285,12.0,6.857142857142857,56.285714285714285
9872,2021-07-26,DE.HE,1.1428571428571428,0.0,19.0,21.428571428571427,12.714285714285714,8.142857142857142,62.42857142857143
9873,2021-07-27,DE.HE,1.5714285714285714,0.0,19.0,23.857142857142858,13.285714285714286,9.285714285714286,67.0
9874,2021-07-28,DE.HE,2.0,0.0,20.0,26.714285714285715,13.571428571428571,9.857142857142858,72.14285714285714
9875,2021-07-29,DE.HE,2.142857142857143,0.0,20.285714285714285,28.571428571428573,13.428571428571429,10.428571428571429,74.85714285714286
9876,2021-07-30,DE.HE,2.2857142857142856,0.0,20.714285714285715,30.428571428571427,13.714285714285714,11.142857142857142,78.28571428571429
9877,2021-07-31,DE.HE,2.4285714285714284,0.0,21.142857142857142,32.714285714285715,14.285714285714286,12.142857142857142,82.71428571428571
9878,2021-08-01,DE.HE,2.2857142857142856,0.0,21.857142857142858,34.285714285714285,15.285714285714286,12.571428571428571,86.28571428571429
9879,2021-08-02,DE.HE,1.8571428571428572,0.0,23.142857142857142,34.285714285714285,16.142857142857142,12.142857142857142,87.57142857142857
9880,2021-08-03,DE.HE,1.4285714285714286,0.0,25.0,35.57142857142857,17.0,12.285714285714286,91.28571428571429
9881,2021-08-04,DE.HE,1.0,0.0,25.571428571428573,36.285714285714285,18.285714285714285,13.0,94.14285714285714
9882,2021-08-05,DE.HE,0.7142857142857143,0.14285714285714285,27.0,37.42857142857143,19.571428571428573,13.857142857142858,98.71428571428571
9883,2021-08-06,DE.HE,0.5714285714285714,0.2857142857142857,28.285714285714285,38.42857142857143,20.428571428571427,14.571428571428571,102.57142857142857
9884,2021-08-07,DE.HE,0.42857142857142855,0.5714285714285714,29.0,39.0,20.857142857142858,14.285714285714286,104.14285714285714
9885,2021-08-08,DE.HE,0.5714285714285714,1.0,29.714285714285715,39.714285714285715,21.428571428571427,14.0,106.42857142857143
9886,2021-08-09,DE.HE,1.0,1.4285714285714286,29.714285714285715,41.714285714285715,22.142857142857142,14.571428571428571,110.57142857142857
9887,2021-08-10,DE.HE,1.7142857142857142,2.142857142857143,29.857142857142858,43.57142857142857,22.714285714285715,14.428571428571429,114.42857142857143
9888,2021-08-11,DE.HE,2.4285714285714284,3.0,30.714285714285715,46.0,22.714285714285715,14.285714285714286,119.14285714285714
9889,2021-08-12,DE.HE,3.142857142857143,3.5714285714285716,30.714285714285715,49.285714285714285,23.0,14.0,123.71428571428571
9890,2021-08-13,DE.HE,3.5714285714285716,4.285714285714286,31.0,53.142857142857146,23.428571428571427,13.714285714285714,129.14285714285714
9891,2021-08-14,DE.HE,4.0,4.857142857142857,32.42857142857143,58.0,24.571428571428573,14.0,137.85714285714286
9892,2021-08-15,DE.HE,4.285714285714286,5.285714285714286,34.285714285714285,64.0,25.857142857142858,15.142857142857142,148.85714285714286
9893,2021-08-16,DE.HE,4.571428571428571,5.714285714285714,36.857142857142854,68.42857142857143,27.285714285714285,15.714285714285714,158.57142857142858
9894,2021-08-17,DE.HE,4.714285714285714,5.857142857142857,39.285714285714285,73.42857142857143,28.714285714285715,16.285714285714285,168.28571428571428
9895,2021-08-18,DE.HE,5.0,5.857142857142857,42.714285714285715,77.71428571428571,30.714285714285715,16.571428571428573,178.57142857142858
9896,2021-08-19,DE.HE,5.428571428571429,6.0,46.857142857142854,81.14285714285714,33.0,17.428571428571427,189.85714285714286
9897,2021-08-20,DE.HE,6.0,5.857142857142857,50.42857142857143,84.0,35.42857142857143,18.285714285714285,200.0
9898,2021-08-21,DE.HE,6.714285714285714,5.571428571428571,52.714285714285715,86.71428571428571,38.42857142857143,19.285714285714285,209.42857142857142
9899,2021-08-22,DE.HE,7.428571428571429,5.142857142857143,54.857142857142854,87.42857142857143,40.857142857142854,20.142857142857142,215.85714285714286
9900,2021-08-23,DE.HE,7.714285714285714,4.857142857142857,57.285714285714285,91.0,42.714285714285715,21.142857142857142,224.71428571428572
9901,2021-08-24,DE.HE,7.571428571428571,4.428571428571429,59.142857142857146,93.0,45.285714285714285,22.714285714285715,232.14285714285714
9902,2021-08-25,DE.HE,7.142857142857143,4.142857142857143,59.285714285714285,96.71428571428571,48.57142857142857,24.142857142857142,240.0
9903,2021-08-26,DE.HE,6.571428571428571,3.857142857142857,59.857142857142854,99.57142857142857,51.714285714285715,24.714285714285715,246.28571428571428
9904,2021-08-27,DE.HE,6.0,3.7142857142857144,61.0,103.42857142857143,55.0,25.428571428571427,254.57142857142858
9905,2021-08-28,DE.HE,5.142857142857143,4.0,63.0,105.57142857142857,57.285714285714285,26.285714285714285,261.2857142857143
9906,2021-08-29,DE.HE,4.285714285714286,5.0,63.714285714285715,110.14285714285714,59.285714285714285,26.142857142857142,268.57142857142856
9907,2021-08-30,DE.HE,4.0,5.714285714285714,64.85714285714286,111.42857142857143,61.42857142857143,26.571428571428573,274.0
9908,2021-08-31,DE.HE,3.857142857142857,6.571428571428571,65.71428571428571,113.57142857142857,62.57142857142857,26.571428571428573,278.85714285714283
9909,2021-09-01,DE.HE,4.0,7.142857142857143,67.14285714285714,116.0,62.857142857142854,27.0,284.14285714285717
9910,2021-09-02,DE.HE,4.0,7.857142857142857,66.57142857142857,119.57142857142857,63.0,28.571428571428573,289.57142857142856
9911,2021-09-03,DE.HE,4.714285714285714,8.714285714285714,65.42857142857143,123.0,63.0,30.285714285714285,295.14285714285717
9912,2021-09-04,DE.HE,5.714285714285714,9.428571428571429,63.714285714285715,127.71428571428571,62.42857142857143,32.57142857142857,301.57142857142856
9913,2021-09-05,DE.HE,6.857142857142857,9.428571428571429,62.714285714285715,128.71428571428572,63.0,36.714285714285715,307.42857142857144
9914,2021-09-06,DE.HE,7.714285714285714,9.714285714285714,59.714285714285715,132.28571428571428,64.14285714285714,40.285714285714285,313.85714285714283
9915,2021-09-07,DE.HE,9.142857142857142,10.285714285714286,57.0,135.0,66.57142857142857,43.714285714285715,321.7142857142857
9916,2021-09-08,DE.HE,10.428571428571429,10.857142857142858,54.285714285714285,134.0,68.85714285714286,47.42857142857143,325.85714285714283
9917,2021-09-09,DE.HE,11.857142857142858,11.142857142857142,52.42857142857143,132.0,71.42857142857143,49.42857142857143,328.2857142857143
9918,2021-09-10,DE.HE,11.857142857142858,11.142857142857142,51.57142857142857,128.14285714285714,73.85714285714286,51.0,327.57142857142856
9919,2021-09-11,DE.HE,12.0,10.571428571428571,51.142857142857146,123.14285714285714,76.57142857142857,52.285714285714285,325.7142857142857
9920,2021-09-12,DE.HE,11.857142857142858,9.857142857142858,50.57142857142857,120.71428571428571,77.57142857142857,52.142857142857146,322.7142857142857
9921,2021-09-13,DE.HE,11.571428571428571,9.0,50.714285714285715,116.71428571428571,78.28571428571429,51.857142857142854,318.14285714285717
9922,2021-09-14,DE.HE,10.714285714285714,7.714285714285714,51.42857142857143,112.57142857142857,78.14285714285714,51.857142857142854,312.42857142857144
9923,2021-09-15,DE.HE,9.714285714285714,7.0,52.285714285714285,109.14285714285714,77.28571428571429,51.142857142857146,306.57142857142856
9924,2021-09-16,DE.HE,8.714285714285714,6.571428571428571,53.714285714285715,106.57142857142857,74.85714285714286,50.857142857142854,301.2857142857143
9925,2021-09-17,DE.HE,8.428571428571429,6.285714285714286,53.714285714285715,104.85714285714286,72.0,50.714285714285715,296.0
9926,2021-09-18,DE.HE,7.571428571428571,6.428571428571429,52.57142857142857,102.42857142857143,69.85714285714286,49.142857142857146,288.0
9927,2021-09-19,DE.HE,7.0,6.857142857142857,51.285714285714285,99.57142857142857,68.57142857142857,46.857142857142854,280.14285714285717
9928,2021-09-20,DE.HE,6.428571428571429,7.285714285714286,50.0,94.85714285714286,66.57142857142857,45.142857142857146,270.2857142857143
9929,2021-09-21,DE.HE,6.0,7.714285714285714,48.0,90.71428571428571,62.857142857142854,42.714285714285715,258.0
9930,2021-09-22,DE.HE,5.857142857142857,7.285714285714286,45.42857142857143,87.42857142857143,59.714285714285715,39.857142857142854,245.57142857142858
9931,2021-09-23,DE.HE,5.714285714285714,6.571428571428571,42.285714285714285,83.14285714285714,57.857142857142854,37.857142857142854,233.42857142857142
9932,2021-09-24,DE.HE,5.571428571428571,6.0,40.0,79.0,56.42857142857143,35.57142857142857,222.57142857142858
9933,2021-09-25,DE.HE,5.571428571428571,5.714285714285714,38.857142857142854,77.0,53.714285714285715,35.0,215.85714285714286
9934,2021-09-26,DE.HE,5.142857142857143,5.571428571428571,38.0,74.42857142857143,51.42857142857143,36.0,210.57142857142858
9935,2021-09-27,DE.HE,5.142857142857143,5.428571428571429,38.0,74.14285714285714,49.0,36.42857142857143,208.14285714285714
9936,2021-09-28,DE.HE,5.285714285714286,5.428571428571429,38.142857142857146,72.71428571428571,48.57142857142857,38.142857142857146,208.28571428571428
9937,2021-09-29,DE.HE,5.142857142857143,5.857142857142857,38.857142857142854,71.57142857142857,48.0,40.42857142857143,209.85714285714286
9938,2021-09-30,DE.HE,5.0,6.571428571428571,40.142857142857146,70.57142857142857,47.857142857142854,42.57142857142857,212.71428571428572
